1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
87257.3,50366.5,45056.1,35091,35537.7,37878.9,36800.8,52638.7,49976.1,38818.5,37911.8,31616.3,29401.7,31952.9,34056.7,34767.8
48099.2,38742.2,31144.7,29878.6,30992.1,29576.8,27320,25563.9,22556.8,24469.9,28594.1,34576.9,43030.6,33722.4,24014.1,28773.3
49683.9,35129.1,30448.2,36991.9,26973,23067.8,20946,22078.4,32182.9,21175.5,20829.6,24434,23473.6,38204.5,32276.5,21693.8
72227.3,36955.3,29693,25651.7,35770.9,33827.3,30438.2,28103.5,34358.4,28630,27106,35557.8,27645,30466.7,27677.4,37443.8
56735.6,44137.7,33444.3,32164.1,29079.6,28404.7,29988.2,27916.3,25058.4,23372.8,25614.1,27020.3,42428.6,26622,38985.9,38437.6
