10,100,1000,10000,100000,1000000
0.000141876,0.000147271,0.00107337,0.00661574,0.0637946,0.602382
0.000277267,0.000233799,0.00110415,0.0177993,0.116372,1.12436
0.000424594,0.00223632,0.00380181,0.0220079,0.196477,1.92536
0.0297187,0.00379283,0.00301149,0.0435339,0.345672,3.70783
0.0368315,0.00725633,0.00840028,0.213199,0.875205,8.6834
0.0615576,0.0145136,0.0143947,0.079198,1.11362,10.6756
0.0815108,0.0154069,0.0163725,0.0986188,1.18339,11.0166
